HABITAT,CONTROL,YEAR,MONTH,DAY,DATE,REGION,SITE,TRANSECT,SP_CODE,COUNT,actual_size
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,5
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,15
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,3,25
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,35
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,45
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,60
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,85
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,NA,100
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAON,3,NA
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,9,5
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,8,15
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,1,25
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,1,35
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,45
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,60
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,85
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,NA,100
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,CEST,19,NA
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,248,5
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,36,15
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,25
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,35
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,45
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,60
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,85
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,NA,100
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 4,TAAD,284,NA
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,NA,5
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,NA,15
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,1,25
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,6,35
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,5,45
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,NA,60
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,NA,85
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,NA,100
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAON,12,NA
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,NA,5
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,6,15
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,6,25
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,4,35
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,NA,45
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,NA,60
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,NA,85
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,NA,100
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,CEST,16,NA
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,44,5
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,5,15
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,25
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,35
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,45
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,60
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,85
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,NA,100
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,TAAD,49,NA
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,NA,5
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,NA,15
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,1,25
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,NA,35
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,NA,45
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,NA,60
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,NA,85
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,NA,100
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 1,STCH,1,NA
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,NA,5
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,5,15
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,7,25
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,3,35
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,NA,45
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,NA,60
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,NA,85
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,NA,100
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAON,15,NA
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,5
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,4,15
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,25
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,35
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,45
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,1,60
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,85
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,100
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,MOSA,5,NA
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,36,5
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,10,15
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,25
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,35
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,45
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,60
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,85
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,NA,100
Kelp,Kelp,2019,9,27,9/27/19,Narragansett Bay,Kings Beach,KB 2,TAAD,46,NA
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,104,5
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,1,15
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,25
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,35
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,45
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,60
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,85
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,100
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAAD,105,NA
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,1,5
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,NA,15
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,1,25
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,1,35
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,NA,45
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,NA,60
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,NA,85
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,NA,100
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,TAON,3,NA
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,5,5
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,15,15
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,2,25
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,1,35
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,NA,45
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,NA,60
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,NA,85
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,NA,100
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 4,CEST,23,NA
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,202,5
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,2,15
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,25
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,35
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,45
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,60
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,85
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,100
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAAD,204,NA
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,1,5
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,NA,15
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,1,25
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,NA,35
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,7,45
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,NA,60
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,NA,85
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,NA,100
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,TAON,9,NA
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,14,5
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,8,15
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,3,25
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,3,35
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,2,45
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,NA,60
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,NA,85
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,NA,100
Kelp,Kelp,2019,9,30,9/30/19,Narragansett Bay,Kings Beach,KB 3,CEST,30,NA
